CODE,PFTOT,PF0004,PF0509,PF1014,PF1519,PF2024,PF2529,PF3034,PF3539,PF4044,PF4549,PF5054,PF5559,PF6064,PF6569,PF7074,PF7579,PF8084,PF85P
48080508,180,11,9,10,10,9,19,13,13,12,14,14,17,13,9,4,2,1,0
48080509,187,6,6,7,10,11,8,10,13,15,13,15,20,16,15,13,5,1,3
48080514,602,50,51,50,36,29,41,50,53,43,37,36,44,34,21,12,8,5,2
48080516,803,60,64,58,42,38,51,67,59,47,43,37,42,37,37,33,23,21,44
48080517,228,15,17,14,11,13,19,16,16,12,11,14,14,10,9,11,11,8,7
48080518,242,16,15,19,18,16,12,13,12,13,14,19,23,21,15,10,4,1,1
48080520,337,16,16,17,20,18,12,17,19,20,29,30,42,32,20,11,8,6,4
48080521,182,13,14,12,12,13,13,13,11,10,10,10,11,13,8,4,6,5,4
48080522,273,14,15,18,23,20,12,15,16,16,18,24,27,24,14,7,5,2,3
48080523,2885,300,240,177,123,222,330,380,327,233,145,111,107,66,55,29,22,11,7
48080524,330,22,24,25,28,23,16,13,12,18,22,27,30,29,20,10,4,3,4
48080525,205,11,12,12,8,8,8,11,15,12,9,12,21,25,20,9,6,4,2
48080526,34,0,0,1,1,2,5,3,4,3,4,2,0,0,0,2,4,2,1
48080529,530,49,48,38,31,30,42,63,53,39,30,32,29,18,13,6,5,3,1
48080530,732,81,63,48,33,41,90,101,75,45,35,30,32,26,17,7,3,3,2
48080531,247,12,12,13,15,19,21,18,16,14,15,16,20,19,13,10,8,3,3
48080533,496,25,26,26,28,25,21,21,19,26,29,41,56,47,40,33,18,8,7
48080534,192,7,8,8,8,9,10,14,16,15,14,18,22,18,12,7,2,2,2
48080535,97,2,1,5,6,5,3,4,6,8,8,9,9,11,8,6,3,1,2
48080536,399,25,25,25,21,23,24,25,28,26,21,22,24,19,27,25,17,10,12
48080537,318,17,19,18,17,12,12,17,19,19,20,22,27,31,24,19,14,7,4
48080538,156,14,14,14,11,11,6,7,11,9,10,9,13,12,5,3,4,2,1
48080540,252,15,13,21,23,17,11,14,16,16,19,19,18,15,12,9,5,4,5
48080541,281,13,12,11,13,22,20,20,15,15,25,23,20,19,15,12,11,7,8
48080542,272,7,8,13,13,13,14,14,17,19,17,17,30,30,24,16,11,6,3
48080544,325,18,20,21,17,16,14,14,18,23,22,24,34,29,23,16,8,5,3
48080545,226,8,8,9,10,17,16,10,10,10,13,17,25,22,17,13,10,6,5
48080547,264,18,19,16,14,18,12,8,10,15,19,17,22,24,23,16,6,3,4
48080548,267,14,15,19,17,14,13,13,17,13,15,26,29,21,18,11,6,3,3
48080551,680,58,56,51,42,46,59,67,62,55,47,34,33,25,15,12,9,6,3
48080552,229,11,11,14,13,11,11,12,12,12,12,19,26,21,19,14,6,3,2
48080556,484,37,30,22,22,38,58,58,45,28,26,27,28,25,16,9,7,5,3
48080557,1677,158,146,151,132,103,107,134,167,146,119,84,73,59,46,27,14,8,3
48080558,700,56,49,49,47,42,46,56,54,42,41,41,41,36,34,27,19,12,8
48090046,264,31,33,33,28,31,24,13,15,16,13,7,8,3,1,4,2,1,1
48090047,399,41,40,53,49,34,21,24,35,25,19,18,16,11,8,3,1,0,1
48090048,171,24,29,23,16,14,14,10,8,6,5,4,6,2,1,4,2,2,1
48090049,250,13,12,14,16,12,10,14,14,11,16,16,25,24,16,14,14,6,3
48090050,331,28,27,24,24,19,16,14,16,18,19,18,27,27,23,17,10,3,1
48090051,241,11,10,14,13,10,9,11,18,18,16,18,23,21,19,15,9,4,2
48090052,287,21,20,23,20,15,15,16,20,18,19,21,19,19,14,13,8,4,2
48090053,279,22,21,19,21,18,13,15,17,18,20,20,22,17,13,13,6,3,1
48090054,278,24,21,17,10,8,15,18,17,16,15,18,23,25,16,13,11,6,5
48090055,279,19,18,17,24,21,16,17,16,15,19,20,22,16,13,14,7,2,3
48090056,218,10,10,10,18,13,8,10,14,12,15,20,21,22,16,11,4,1,3
48090057,240,17,17,13,12,10,7,12,14,13,14,18,21,21,14,12,12,7,6
48090058,287,16,18,18,19,16,14,15,15,16,17,21,29,27,16,11,9,5,5
48090059,161,8,8,7,9,10,9,9,7,8,11,11,15,18,13,6,6,3,3
48090060,306,17,17,18,17,26,28,24,24,25,18,18,24,19,8,6,7,4,6
48090061,253,8,8,7,8,15,11,12,14,9,12,14,19,11,13,15,28,22,27
48090062,250,15,17,16,15,14,12,21,20,17,14,14,17,17,9,9,13,5,5
48090063,308,21,22,20,15,17,19,18,21,18,13,13,20,18,16,14,11,10,22
48090064,289,17,19,21,22,27,20,25,26,20,17,12,22,20,10,6,2,0,3
48090065,213,13,12,16,15,15,13,15,14,16,14,14,16,11,8,10,6,3,2
48090066,591,42,46,52,39,40,39,43,52,44,36,29,32,31,22,17,16,8,3
48090067,273,12,12,17,21,21,15,14,20,17,16,15,17,18,16,16,12,7,7
48090068,251,14,14,14,19,17,12,11,13,11,15,19,22,22,18,12,8,5,5
48090069,318,14,11,15,10,17,15,14,18,19,16,18,18,14,33,26,20,21,19
48090070,547,48,47,49,42,47,41,37,44,40,28,25,28,24,15,9,10,7,6
48090071,349,23,22,27,30,20,15,14,19,23,26,27,29,20,16,17,14,6,1
48090072,237,16,16,21,17,11,9,8,17,15,14,16,17,16,13,12,11,5,3
48090073,173,12,12,10,10,9,7,7,11,10,9,13,16,17,11,8,6,3,2
48090074,248,20,19,18,12,8,10,11,15,16,17,21,25,22,13,12,6,1,2
48090075,264,15,14,15,14,13,10,11,14,15,16,16,26,28,23,19,8,3,4
48090076,230,20,18,14,15,10,10,11,13,12,15,17,20,18,14,11,8,3,1
48090077,212,12,11,10,9,11,11,9,10,9,13,18,20,20,14,15,11,5,4
48090078,270,17,16,20,11,11,13,16,19,19,19,14,20,16,17,17,11,5,9
48090079,231,18,15,11,14,13,12,13,10,13,12,16,22,17,14,10,10,6,5
48090080,216,13,11,11,11,7,9,11,8,8,15,18,18,19,17,15,13,7,5
48090081,257,17,17,20,20,12,11,11,13,16,18,17,22,19,13,13,10,5,3
48090082,196,11,9,9,10,9,8,9,10,9,11,15,21,21,13,11,10,6,4
48090083,172,7,8,9,11,9,9,9,7,6,9,11,14,17,13,13,13,6,1
48090084,7,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
48090085,253,11,13,13,14,12,12,14,16,19,17,14,22,26,21,15,9,4,1
48090086,143,22,18,17,12,12,10,10,4,7,6,5,7,6,2,2,1,1,1
48100195,326,16,15,15,12,13,10,13,11,10,8,17,20,20,24,23,21,24,54
48100196,271,11,10,9,12,11,12,15,21,19,24,20,25,24,20,14,12,8,4
48100200,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
48100201,474,31,35,36,30,23,26,31,31,26,31,36,48,42,22,14,7,2,3
48100202,259,11,14,14,17,15,13,12,15,18,19,22,26,23,17,10,5,4,4
48100203,391,15,19,20,15,13,24,25,28,26,21,19,23,22,27,26,20,15,33
48100204,229,7,10,15,12,9,16,17,14,14,13,12,19,20,20,12,9,7,3
48100205,231,14,18,19,15,14,13,15,19,17,14,10,10,12,14,8,7,6,6
48100206,207,11,13,13,11,10,11,11,11,9,9,10,15,11,9,9,10,11,23
48100207,298,20,23,21,16,16,11,17,23,20,16,19,25,22,17,15,8,5,4
48100208,239,19,19,16,15,15,16,15,12,10,10,13,21,21,15,11,7,3,1
48100209,244,15,14,18,17,11,10,15,21,17,14,19,25,22,13,7,2,1,3
48100210,208,15,15,11,8,8,9,10,12,10,13,14,17,20,16,12,8,5,5
48100211,294,18,21,25,22,19,18,15,14,13,16,21,25,23,19,14,7,2,2
48100212,158,9,8,6,6,9,11,11,11,9,9,7,11,10,10,13,10,5,3
48100213,205,14,15,15,14,19,15,11,15,12,11,13,11,9,11,7,5,5,3
48100214,202,8,9,10,8,22,18,20,18,12,10,10,12,12,12,9,6,2,4
48100215,348,17,18,14,11,23,21,20,20,17,20,25,23,23,23,18,19,15,21
48100216,99,1,3,2,3,9,8,9,11,6,4,3,5,5,1,6,9,8,6
48100217,240,6,5,6,12,23,17,12,10,11,14,17,20,15,17,12,16,14,13
48100218,210,15,13,8,10,24,19,19,14,12,10,12,16,12,8,6,6,4,2
48100219,183,9,12,10,6,13,18,14,10,10,9,13,13,10,11,12,7,4,2
48100220,352,26,25,20,15,25,30,25,22,17,17,22,26,29,26,11,6,5,5
48100221,209,7,7,8,6,10,9,10,11,9,8,11,14,13,14,18,20,18,16
48100222,229,3,5,9,6,12,11,7,13,9,6,7,11,17,25,25,20,23,20
48100223,347,8,6,13,9,10,7,8,9,9,3,6,14,15,15,20,29,32,134
48100224,230,7,5,4,9,24,11,10,11,7,9,16,19,20,25,27,11,8,7
48100225,308,9,10,12,11,22,17,15,14,14,16,17,19,22,21,22,23,23,21
48100226,293,14,13,18,21,31,24,15,16,18,15,16,18,14,14,18,14,10,4
48100227,324,16,15,15,12,49,29,28,29,25,14,14,20,20,16,7,7,3,5
48100228,349,17,18,21,21,25,20,18,19,17,15,23,28,23,17,17,17,19,14
48100229,307,16,17,17,16,25,22,17,19,14,15,20,21,20,22,19,13,9,5
48100230,366,24,24,22,18,26,24,27,26,24,19,17,19,21,26,23,12,8,6
48100231,345,19,21,19,19,29,21,25,20,21,20,24,23,25,23,20,10,5,1
48100232,334,13,15,23,24,26,20,17,16,16,17,22,32,30,24,20,12,4,3
48100233,244,9,10,13,19,20,12,8,14,16,14,19,20,18,20,14,9,4,5
48100234,661,52,55,50,38,34,32,42,51,42,34,35,39,37,31,32,27,17,13
48100235,785,48,52,62,49,43,37,40,50,54,54,55,56,49,44,36,28,18,10
48100236,307,17,19,25,18,16,14,15,22,20,23,24,25,21,17,11,7,6,7
48100237,311,18,19,15,12,16,15,18,22,20,19,15,22,29,30,22,10,5,4
48100238,841,55,60,60,51,50,51,53,71,61,45,42,50,51,43,41,30,17,10
48100239,199,13,14,13,12,17,13,9,13,11,9,13,15,14,11,9,8,4,1
48100240,301,19,22,21,16,21,16,17,19,17,15,20,20,16,16,17,14,9,6
48100241,572,19,23,27,31,32,31,39,32,30,26,30,29,28,22,24,32,42,75
48100242,228,10,10,11,11,13,11,9,11,8,11,14,19,22,22,16,12,9,9
48100243,353,21,19,23,22,28,31,27,21,19,19,24,26,21,14,10,11,9,8
48100244,299,13,14,19,22,19,16,11,18,24,23,22,23,22,17,13,10,7,6
48100245,108,10,9,7,6,6,2,3,9,8,5,6,8,9,7,6,5,2,0
48100246,265,19,19,21,19,14,13,13,14,14,15,20,28,21,12,9,6,3,5
48100249,325,24,22,21,20,20,21,16,15,18,22,24,26,24,19,14,9,6,4
48100250,67,0,3,11,6,1,4,3,5,2,6,6,6,6,5,2,0,1,0
48100251,101,6,9,4,3,6,5,5,4,5,5,9,13,8,5,7,5,2,0
48100252,365,26,25,25,22,15,14,16,20,23,27,26,29,30,23,18,14,8,4
48100253,225,10,12,6,5,10,14,12,8,6,11,15,20,17,20,18,13,8,20
48100254,203,10,13,15,8,8,10,8,8,8,11,10,14,14,19,17,11,7,12
48100255,282,17,16,16,12,10,10,12,12,12,17,21,27,31,25,22,12,7,3
48100256,280,28,24,22,17,15,16,14,14,14,18,22,21,16,15,12,6,3,3
48100257,228,15,15,17,16,10,10,11,12,15,16,18,16,13,13,12,7,5,7
48100258,95,5,8,7,2,0,2,4,6,6,5,9,10,9,10,7,4,1,0
48100259,216,16,15,13,13,16,10,10,12,12,13,16,13,14,15,10,10,6,2
48100260,221,19,16,14,14,13,10,8,12,12,14,20,22,19,10,8,6,3,1
48100261,202,12,10,12,12,9,13,13,13,11,15,14,16,16,10,10,7,5,4
48100262,155,7,7,9,6,6,7,8,9,10,13,14,14,15,10,7,4,4,5
48100263,253,11,14,13,17,13,15,17,18,11,11,17,19,24,18,14,11,6,4
48100264,175,11,10,10,11,7,9,7,8,3,7,8,13,20,14,11,11,8,7
48100265,195,10,13,11,9,4,5,10,12,11,10,8,16,19,17,18,12,7,3
48100266,232,10,13,12,11,12,8,12,12,12,13,17,20,21,20,14,7,9,9
48100267,173,7,6,8,9,10,8,7,6,8,16,17,16,16,12,9,6,6,6
48100268,302,17,20,22,19,19,20,14,15,19,18,20,21,18,13,14,13,9,11
48100269,209,11,11,13,12,13,12,13,18,13,12,13,15,13,13,13,6,3,5
48100270,246,9,9,4,9,19,17,16,10,10,14,9,15,10,11,22,12,20,30
48100271,234,16,18,17,11,11,11,9,15,15,11,11,19,22,13,10,11,8,6
48100272,326,13,15,14,14,22,22,16,17,21,22,23,25,20,20,19,14,10,19
48100273,282,13,14,16,23,21,16,9,14,19,20,21,27,22,14,12,11,7,3
48100274,353,20,22,16,19,21,18,16,20,22,21,25,27,26,23,13,12,11,21
48100275,266,18,21,20,13,16,14,14,22,19,14,11,19,18,14,13,9,7,4
48100276,260,12,14,13,10,18,20,14,17,17,12,15,25,19,14,16,11,7,6
48100277,286,8,10,12,13,14,16,13,13,12,11,21,25,16,15,18,14,14,41
48100278,312,12,13,12,14,11,12,14,18,20,17,16,17,20,22,22,21,19,32
48100279,299,22,21,29,26,19,17,14,18,20,17,17,18,18,15,11,6,5,6
48100280,186,7,8,9,13,7,4,5,11,10,10,11,16,17,21,16,11,7,3
48100281,457,22,28,33,29,27,25,20,25,16,27,25,30,33,30,32,23,16,16
48100282,239,10,10,13,14,12,8,8,10,10,13,15,23,19,21,19,13,10,11
48100283,332,26,26,28,25,21,19,17,17,15,14,20,24,19,16,15,12,10,8
48100284,149,8,6,7,5,12,7,5,5,2,5,6,11,12,17,17,10,7,7
48100285,163,7,9,8,7,7,8,8,7,7,11,10,18,17,13,10,7,6,3
48100286,213,8,8,7,6,6,9,12,7,10,7,17,22,22,25,20,11,9,7
48100287,393,50,47,44,37,23,18,14,20,19,18,18,18,15,12,14,12,8,6
48100288,470,47,52,48,32,24,22,21,26,20,15,10,14,22,22,21,22,18,34
48100289,244,27,30,27,19,18,18,15,16,12,8,8,10,11,9,8,4,1,3
48100290,350,30,27,28,26,19,16,16,19,17,15,19,21,23,24,19,13,9,9
48100291,270,23,22,26,23,15,12,13,11,13,12,12,17,21,20,12,11,5,2
48100292,170,14,11,9,8,8,10,9,8,11,8,10,9,14,12,10,6,7,6
48100293,233,16,15,18,16,12,12,11,15,14,12,14,16,16,14,14,8,5,5
48100294,38,3,4,2,2,5,5,2,3,4,2,1,0,0,0,2,2,1,0
48100295,245,15,16,19,19,15,9,10,13,17,14,15,18,22,22,15,5,1,0
48100296,227,12,13,20,21,15,12,10,11,15,15,17,20,17,9,7,6,5,2
48100297,207,11,9,7,7,10,11,13,7,4,8,17,18,20,17,12,12,13,11
48100298,192,15,12,11,8,7,7,9,14,7,5,10,10,4,5,9,9,10,40
48100299,247,13,10,13,10,15,16,17,14,11,13,14,17,17,15,12,15,13,12
48100300,308,27,23,19,13,24,30,30,24,19,16,13,13,19,15,11,7,3,2
48100301,219,13,13,12,13,15,16,13,10,13,14,13,13,13,11,8,10,8,11
48100302,240,12,11,14,20,22,15,18,17,12,17,15,15,16,12,8,5,5,6
48100303,255,15,16,18,18,13,11,12,12,17,18,17,19,19,16,14,8,5,7
48100304,242,13,14,19,21,16,12,8,10,14,15,19,23,19,17,11,5,4,2
48100305,275,13,13,18,23,13,9,13,21,19,17,21,26,26,16,9,6,5,7
48100306,482,47,48,44,30,26,28,45,44,33,20,29,27,21,13,11,7,5,4
48100307,463,43,42,43,27,24,31,39,38,32,27,24,28,26,16,11,4,4,4
48100308,334,19,19,26,30,25,17,13,17,23,25,27,33,25,14,12,7,2,0
48100309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48100310,138,4,4,2,4,9,14,12,11,7,10,16,15,8,5,6,5,4,2
48100311,40,4,3,3,2,2,3,3,3,2,1,2,3,2,2,1,1,1,2
48100312,178,10,12,15,14,12,12,11,12,13,11,9,9,6,5,8,11,6,2
48100313,202,11,11,12,9,11,12,16,12,8,11,13,14,14,10,12,11,7,8
48100314,197,8,9,12,13,13,19,17,10,11,13,14,18,13,7,8,3,4,5
48100315,335,17,18,24,19,15,21,23,23,16,15,13,17,21,13,10,11,21,38
48100316,207,15,16,14,11,13,12,12,12,7,9,16,20,16,13,9,4,5,3
48100317,210,7,8,10,10,14,13,11,11,12,13,14,12,14,16,16,13,10,6
48100318,168,8,11,10,15,14,7,9,14,14,13,18,14,6,5,4,4,1,1
48100319,481,30,34,46,42,33,22,24,36,36,32,33,38,28,21,14,5,3,4
48100320,2782,233,247,241,177,194,237,248,271,230,178,145,130,93,64,40,23,16,15
48100321,213,14,17,22,17,13,11,11,13,14,13,13,14,13,10,6,5,4,3
48100322,258,20,15,19,14,19,19,19,23,15,12,12,13,11,7,6,2,7,25
48100323,228,14,18,19,15,20,22,15,13,11,7,10,19,17,14,9,4,1,0
48100324,209,14,14,10,8,11,17,18,18,12,10,15,15,16,15,9,3,2,2
48100325,220,14,19,20,15,15,16,15,14,15,13,15,13,11,10,7,5,2,1
48100326,322,17,17,12,15,21,24,27,12,9,20,23,22,14,18,20,27,12,12
48100327,203,16,14,8,7,16,23,32,27,12,8,6,5,10,14,5,0,0,0
48100328,209,14,15,13,11,10,10,9,14,15,14,16,19,17,12,9,6,4,1
48100329,246,12,12,17,21,18,15,14,16,16,15,19,20,16,12,8,5,6,4
48100330,236,13,12,17,13,22,21,16,21,13,14,15,14,10,9,7,8,6,5
48100331,205,7,9,16,20,18,15,13,12,17,17,18,22,13,4,1,2,1,0
48100332,239,12,13,15,20,17,13,13,15,16,15,20,21,15,12,9,5,5,3
48100333,1768,137,149,170,133,113,116,148,184,164,124,93,72,51,39,31,22,14,8
48100334,366,23,22,27,31,22,16,19,28,31,30,29,29,23,16,13,5,1,1
48100335,336,19,20,24,24,22,19,18,19,24,23,18,22,25,26,21,8,1,3
48100336,86,1,7,5,3,5,9,9,6,5,6,7,5,5,7,5,1,0,0
48100337,250,16,16,21,16,11,13,15,13,12,14,17,20,20,17,12,7,2,8
48100338,238,20,21,22,19,12,13,16,14,15,14,11,10,16,13,7,7,4,4
48100339,56,5,5,3,1,0,2,4,5,2,4,5,7,6,3,0,2,2,0
48100340,179,10,8,9,8,8,9,11,9,8,7,11,19,20,17,13,7,2,3
48100341,102,1,0,3,2,4,2,4,5,7,11,7,6,8,9,9,12,5,7
48100342,152,8,8,10,10,7,6,8,8,6,10,10,13,15,10,9,7,4,3
48100343,179,9,11,9,8,6,7,6,8,10,12,15,20,17,13,10,11,5,2
48100344,206,4,5,11,12,13,13,11,10,8,9,14,19,21,20,16,7,5,8
48100345,235,12,13,18,18,18,13,9,13,17,16,16,16,15,14,14,8,3,2
48100346,279,9,9,12,9,8,10,12,13,9,9,16,24,30,22,17,16,15,39
48100347,306,18,17,14,17,17,16,17,17,11,17,16,16,18,18,18,12,14,33
48100348,205,4,5,11,14,16,15,7,8,12,16,18,18,16,16,13,8,5,3
48100349,224,10,11,16,17,17,13,11,11,8,13,22,20,19,12,10,7,4,3
48100350,200,12,14,10,8,9,10,12,10,9,15,16,20,15,11,9,7,5,8
48100351,427,34,29,28,26,26,23,31,26,25,21,25,23,24,30,22,12,8,14
48100352,272,11,11,10,7,11,19,21,19,13,11,13,16,15,17,13,15,22,28
48100353,201,10,12,11,7,5,8,15,14,10,7,9,11,13,12,13,14,16,14
48100354,120,11,13,7,6,10,9,6,10,6,3,5,11,8,3,3,3,4,2
48100355,368,22,21,25,22,34,39,30,31,31,24,24,23,16,11,8,5,2,0
48100356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48100357,252,20,19,20,16,13,10,14,21,21,16,16,20,18,11,11,5,1,0
48100358,233,8,10,19,18,20,14,8,12,17,17,15,16,18,12,7,9,7,6
48100359,271,16,17,21,14,18,20,15,19,21,20,20,15,18,13,8,3,3,10
48100360,205,21,20,17,9,6,12,16,15,11,8,11,17,18,10,5,4,2,3
48100361,108,19,13,8,7,7,10,7,2,1,4,8,3,5,5,3,1,3,2
48100362,288,17,18,18,23,20,12,16,18,16,17,20,27,22,14,14,9,5,2
48100363,88,2,6,3,2,8,7,6,5,6,6,5,5,2,6,7,5,4,3
48100364,223,8,5,7,9,17,19,15,12,8,6,4,9,18,15,15,12,16,28
48100365,228,13,13,16,13,14,15,14,18,15,12,12,14,15,14,12,8,5,5
48100366,290,28,26,24,19,16,16,18,21,17,13,17,15,19,18,11,3,5,4
48100367,279,15,13,14,14,19,18,18,20,18,16,16,23,26,18,12,8,6,5
48100368,454,31,35,40,31,23,24,31,36,28,25,36,39,32,21,13,4,3,2
48100369,267,20,24,23,16,18,22,20,19,16,14,19,14,13,8,9,8,3,1
48100371,264,19,17,18,14,17,15,17,18,16,12,18,21,17,18,12,4,5,6
48100372,339,20,17,18,14,24,25,19,26,24,20,22,23,20,19,16,13,10,9
48100377,253,13,15,15,18,12,7,12,20,18,16,15,24,20,15,14,10,6,3
48100380,252,14,14,10,12,13,12,12,16,11,16,14,21,23,20,16,13,8,7
48100382,135,7,9,11,7,8,6,4,5,5,9,9,12,11,12,10,6,2,2
48100383,370,23,23,25,21,14,15,21,23,23,21,25,32,28,27,25,14,5,5
48100384,186,9,9,10,11,13,10,7,10,11,13,12,18,15,12,9,6,5,6
48100388,365,23,24,23,15,29,26,27,21,17,20,23,36,29,21,12,9,5,5
48100389,308,21,22,25,23,23,16,23,24,25,18,15,23,19,12,7,6,3,3
48100390,389,28,29,25,19,19,24,24,21,21,22,25,35,33,24,16,11,7,6
48110083,376,40,32,28,19,35,46,40,31,23,28,20,11,10,8,5,0,0,0
48110084,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48110085,263,26,18,12,11,19,26,34,30,22,15,10,6,15,12,6,1,0,0
48110086,204,12,11,8,9,13,12,14,17,17,19,19,13,9,9,9,6,2,5
48110087,119,0,0,6,8,8,5,7,7,9,10,13,13,10,5,6,5,3,4
48110088,158,5,6,8,8,10,9,10,10,10,9,9,15,11,9,10,8,5,6
48110089,297,19,20,27,24,20,15,18,23,21,19,19,19,14,10,12,8,4,5
48110090,214,10,11,14,12,12,15,14,16,12,12,16,14,13,9,9,8,9,8
48110091,202,7,8,7,5,8,13,15,11,8,9,18,25,19,13,8,9,9,10
48110092,184,7,8,7,10,8,14,14,18,13,10,14,13,8,8,9,9,9,5
48110093,214,12,10,9,10,12,16,15,17,18,16,14,16,12,10,7,5,8,7
48110094,290,14,12,12,14,16,20,20,19,18,18,24,25,14,15,14,10,9,16
48110095,247,13,11,11,13,15,16,16,15,16,16,24,24,15,12,10,7,4,9
48110096,264,12,14,15,13,15,28,26,20,20,16,14,19,15,9,5,4,5,14
48110097,238,9,9,9,15,13,16,14,17,19,16,20,20,16,14,8,5,5,13
48110098,233,14,13,8,5,10,20,21,21,13,16,18,17,15,14,12,7,5,4
48110099,223,10,9,9,15,18,25,21,14,20,13,19,15,14,7,1,6,2,5
48110100,225,12,9,9,8,18,15,15,15,14,11,15,23,25,15,8,4,1,8
48110101,255,5,4,7,6,12,13,24,29,24,13,25,28,25,15,11,6,1,7
48110102,232,14,15,10,13,15,17,21,18,21,14,12,17,16,15,9,3,0,2
48110103,286,11,9,14,11,20,15,23,29,22,15,29,31,17,11,10,5,2,12
48110104,253,14,15,11,13,18,25,22,18,17,19,21,18,12,13,5,2,1,9
48110105,237,13,5,8,11,13,30,18,16,14,15,22,19,17,17,7,6,1,5
48110106,284,19,11,10,14,13,14,23,28,23,18,23,20,18,11,7,8,12,12
48110107,275,24,17,9,8,22,23,23,24,16,23,21,15,16,13,8,4,3,6
48110108,210,11,6,10,7,17,16,20,18,20,16,12,9,15,5,9,5,5,9
48110109,261,23,14,12,14,27,31,18,24,20,14,19,11,12,4,7,5,5,1
48110110,282,19,14,12,19,17,15,22,21,11,23,21,18,20,16,17,8,4,5
48110111,273,17,11,8,18,25,24,25,16,20,23,28,18,9,10,10,4,2,5
48110112,277,15,10,12,12,24,27,30,19,17,24,15,19,19,14,10,5,0,5
48110113,339,18,16,11,11,31,29,26,34,27,29,31,22,19,11,12,6,4,2
48110114,404,26,19,24,24,32,33,30,29,25,29,31,35,28,13,12,5,3,6
48110115,251,15,13,11,9,10,27,27,27,20,18,14,17,9,11,6,6,6,5
48110116,253,11,8,13,16,19,21,25,22,21,15,16,23,14,11,8,4,3,3
48110117,293,15,14,14,9,20,33,34,31,20,19,19,22,11,10,8,7,5,2
48110118,243,12,10,15,14,15,13,20,23,22,16,14,19,13,10,12,8,5,2
48110119,244,10,11,13,12,14,26,22,20,17,16,15,22,12,10,7,7,5,5
48110120,477,17,8,14,19,49,56,61,48,29,29,30,34,25,25,14,7,7,5
48110121,351,14,9,11,15,30,33,42,43,27,20,19,22,22,18,12,4,5,5
48110122,229,11,7,9,10,18,18,21,19,16,16,16,19,14,12,9,5,5,4
48110123,274,18,10,24,16,18,19,25,21,18,23,14,19,16,14,7,5,2,5
48110124,275,22,12,9,8,27,29,32,21,14,21,28,13,11,6,7,1,5,9
48110125,364,16,12,16,9,21,33,46,41,27,19,29,34,24,13,9,5,3,7
48110126,430,9,10,5,8,24,32,25,22,12,18,34,27,24,35,39,29,34,43
48110127,277,18,18,9,17,29,50,36,23,17,18,14,11,7,4,3,1,2,0
48110130,272,16,11,10,17,20,34,21,21,18,12,11,18,25,11,7,9,5,6
48110131,376,19,16,12,15,37,38,38,27,28,23,14,20,19,24,13,11,10,12
48110132,759,37,37,17,29,113,125,112,60,40,42,34,32,36,17,5,7,8,8
48110133,450,25,13,14,11,19,32,59,51,30,34,28,44,27,25,16,7,8,7
48110134,180,6,4,0,4,14,19,19,16,16,14,18,13,12,7,10,1,3,4
48110135,175,5,2,8,8,8,20,12,12,11,1,6,19,22,10,4,8,9,10
48110136,445,18,11,13,10,33,48,37,36,35,28,20,45,43,30,17,10,6,5
48110137,378,6,4,3,7,8,21,25,14,10,10,9,20,10,11,13,27,48,132
48110139,424,25,15,16,13,30,39,42,34,26,29,22,41,35,26,11,7,8,5
48110140,336,22,19,18,16,20,27,29,29,25,25,22,22,20,18,11,7,3,3
48110141,105,2,0,0,0,10,9,22,8,0,5,4,6,11,1,5,6,7,9
48110142,441,14,5,4,16,42,61,44,39,20,17,9,12,11,9,5,20,35,78
48110144,436,10,6,3,6,32,82,74,38,24,23,17,25,27,23,22,9,7,8
48110145,218,2,2,1,4,40,60,50,21,6,10,4,8,5,0,5,0,0,0
48110146,315,6,3,2,3,18,65,49,20,13,22,17,22,22,24,13,7,4,5
48110148,218,3,2,6,9,11,12,12,11,11,17,20,30,26,25,11,5,3,4
48110149,171,2,1,1,3,16,60,23,13,10,11,4,11,6,6,1,1,1,1
48110150,580,11,4,3,6,80,161,121,53,38,22,14,28,17,14,3,3,1,1
48110151,708,8,5,3,7,138,220,116,56,36,14,19,26,18,18,5,11,5,3
48110152,301,2,2,0,3,23,41,34,23,10,12,9,9,15,24,22,24,16,32
48110153,614,12,12,7,17,68,107,78,45,20,27,23,17,28,40,25,28,22,38
48110154,470,7,6,3,7,48,86,68,39,20,21,24,20,31,34,25,15,8,8
48110155,352,4,4,2,2,25,62,57,34,19,22,13,22,30,22,11,5,10,8
48110156,427,2,3,1,4,17,21,21,9,10,17,16,25,25,25,28,35,32,136
48110157,383,4,5,3,6,32,68,81,33,19,28,15,22,13,12,18,11,4,9
48110158,277,1,1,0,1,8,38,31,23,10,10,8,19,24,22,22,22,15,22
48110159,546,5,4,3,7,27,57,60,40,24,21,20,36,45,56,48,30,33,30
48110160,298,0,0,0,0,26,52,40,23,8,9,5,31,22,28,15,15,11,13
48110161,662,10,5,5,3,48,106,102,61,36,33,28,54,52,43,27,20,14,15
48110163,282,12,7,7,7,23,52,53,39,17,11,8,7,8,6,6,9,5,5
